"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"309",0,59,35,36,67,62,6,10,55,46,41,118,72,97,0.56,0.54,"20210114"
"310",1,61,36,35,72,62,5,9,66,46,36,118,36,36,0.58,0.54,"20210114"
"311",2,62,36,35,74,62,6,9,69,47,30,118,33,36,0.54,0.54,"20210114"
"312",3,62,38,34,74,62,9,9,63,48,32,118,32,36,0.58,0.54,"20210114"
"313",4,62,41,34,73,63,9,9,71,48,21,118,30,36,0.58,0.54,"20210114"
"314",5,61,43,34,71,63,10,9,68,49,22,118,28,36,0.6,0.54,"20210114"
"315",6,66,48,34,72,63,10,9,65,49,23,118,27,36,0.62,0.54,"20210114"
"316",7,71,52,34,73,63,11,9,64,50,22,118,26,36,0.66,0.56,"20210114"
"317",8,76,56,34,80,64,13,9,65,50,21,118,26,36,0.78,0.56,"20210114"
"318",9,80,59,35,88,65,14,9,62,51,26,118,24,36,0.82,0.56,"20210114"
"319",10,83,61,36,92,66,15,9,65,51,36,118,25,36,0.84,0.56,"20210114"
"320",11,78,57,37,92,67,17,9,69,52,44,118,27,37,0.78,0.56,"20210114"
"321",12,61,39,37,72,67,16,9,41,52,80,121,34,41,0.6,0.56,"20210114"
"322",13,57,30,37,63,67,11,9,27,52,101,123,44,49,0.48,0.56,"20210114"
"323",14,53,24,37,56,67,8,9,23,52,103,123,54,57,0.44,0.56,"20210114"
"324",15,54,24,37,58,67,8,9,22,51,114,123,66,66,0.44,0.56,"20210114"
"325",16,53,20,37,55,67,7,9,22,51,123,129,79,79,0.42,0.56,"20210114"
"326",17,48,18,36,48,67,6,9,30,51,110,129,89,89,0.38,0.56,"20210114"
"327",18,46,17,36,46,67,5,9,34,51,93,128,96,96,0.44,0.56,"20210114"
"328",19,46,16,36,46,67,5,9,34,51,82,128,101,101,0.44,0.56,"20210114"
"329",20,47,19,36,47,67,5,9,34,50,79,128,101,103,0.46,0.56,"20210114"
"330",21,51,23,35,52,66,5,9,42,50,69,128,97,104,0.5,0.56,"20210114"
"331",22,51,25,35,52,66,5,9,59,50,47,128,90,104,0.52,0.56,"20210114"
"332",23,56,28,35,61,66,5,9,67,51,34,128,79,104,0.54,0.56,"20210114"
"333",0,57,29,35,64,66,5,9,72,52,26,128,68,104,0.52,0.56,"20210115"
"334",1,56,28,35,61,65,6,9,64,52,30,128,30,30,0.5,0.56,"20210115"
"335",2,57,30,34,63,65,6,9,66,52,24,128,26,30,0.5,0.56,"20210115"
"336",3,55,32,34,59,64,7,9,67,52,23,128,26,31,0.5,0.56,"20210115"
"337",4,58,41,34,62,64,10,9,64,52,22,128,24,31,0.52,0.56,"20210115"
"338",5,65,47,34,64,64,10,9,59,51,23,128,25,31,0.54,0.56,"20210115"
"339",6,75,55,34,69,64,11,9,55,51,22,128,24,31,0.56,0.56,"20210115"
"340",7,76,56,35,72,63,13,9,56,50,20,128,23,31,0.66,0.54,"20210115"
"341",8,71,52,35,68,63,13,9,54,50,23,128,24,31,0.74,0.54,"20210115"
"342",9,73,53,34,69,62,15,9,52,50,29,128,23,32,0.78,0.54,"20210115"
"343",10,78,57,34,79,62,16,9,56,49,35,128,25,33,0.76,0.54,"20210115"
"344",11,76,56,34,85,61,14,9,56,48,52,128,28,34,0.74,0.54,"20210115"
"345",12,68,49,35,81,62,14,9,53,49,62,128,33,37,0.66,0.54,"20210115"
"346",13,60,40,35,70,62,11,9,47,50,71,125,39,41,0.54,0.54,"20210115"
"347",14,62,35,36,74,63,9,9,43,50,78,125,46,47,0.55,0.54,"20210115"
"348",15,61,34,36,71,63,9,9,46,51,84,123,54,54,0.53,0.54,"20210115"
"349",16,55,26,36,59,63,8,9,37,52,97,116,64,64,0.46,0.54,"20210115"
"350",17,53,23,36,55,63,7,9,31,52,103,111,73,73,0.44,0.56,"20210115"
"351",18,47,21,36,47,64,6,9,38,52,90,109,80,80,0.52,0.56,"20210115"
"352",19,40,20,37,40,63,4,9,33,52,85,108,83,84,0.48,0.56,"20210115"
"353",20,41,22,37,41,63,7,9,41,52,72,107,85,86,0.52,0.56,"20210115"
"354",21,47,26,37,47,63,5,9,54,53,54,107,83,87,0.54,0.56,"20210115"
"355",22,51,31,37,52,63,6,9,55,53,43,107,78,87,0.52,0.56,"20210115"
"356",23,54,35,37,57,62,6,9,57,52,34,107,72,87,0.54,0.56,"20210115"
"357",0,55,37,38,59,62,6,9,64,52,23,107,63,87,0.58,0.56,"20210116"
"358",1,56,37,38,61,62,5,9,62,52,23,107,23,23,0.56,0.56,"20210116"
"359",2,55,37,38,60,62,5,9,65,52,18,107,20,23,0.52,0.56,"20210116"
"360",3,58,41,39,64,62,7,9,65,52,17,107,19,23,0.56,0.58,"20210116"
"361",4,61,44,39,63,63,7,9,62,52,17,107,19,23,0.56,0.6,"20210116"
"362",5,73,53,39,67,63,11,9,62,52,17,107,18,23,0.58,0.6,"20210116"
"363",6,79,58,39,71,63,11,9,61,52,17,107,18,23,0.66,0.6,"20210116"
"364",7,80,59,40,72,63,12,9,60,52,15,107,18,23,0.72,0.6,"20210116"
"365",8,83,61,40,77,63,12,9,61,53,18,107,18,23,0.84,0.6,"20210116"
"366",9,76,56,40,78,64,11,9,58,53,22,107,18,23,0.86,0.6,"20210116"
"367",10,65,45,39,80,64,10,8,52,53,43,107,21,23,0.76,0.6,"20210116"
"368",11,49,17,38,49,62,7,8,22,51,75,107,28,28,0.4,0.58,"20210116"
"369",12,44,16,37,44,61,6,8,13,50,87,107,37,37,0.38,0.56,"20210116"
"370",13,54,22,36,57,60,5,7,11,48,106,110,48,48,0.38,0.54,"20210116"
"371",14,63,26,35,75,60,5,7,11,47,110,112,59,59,0.4,0.54,"20210116"
"372",15,64,32,35,78,61,5,7,11,45,113,115,72,72,0.4,0.54,"20210116"
"373",16,69,43,36,88,62,6,7,14,44,113,116,84,84,0.48,0.54,"20210116"
"374",17,85,63,38,99,64,7,7,20,44,114,116,95,95,0.62,0.54,"20210116"
"375",18,101,76,40,125,67,8,7,28,43,106,116,103,103,0.76,0.54,"20210116"
"376",19,103,77,42,137,71,8,7,29,43,102,116,107,107,0.76,0.6,"20210116"
"377",20,96,72,44,136,75,9,7,27,43,95,116,107,108,0.72,0.6,"20210116"
"378",21,89,66,46,127,78,9,8,19,41,104,116,107,109,0.66,0.6,"20210116"
"379",22,90,62,47,130,82,8,8,15,40,109,117,107,109,0.62,0.6,"20210116"
"380",23,88,44,48,125,84,6,8,11,38,101,117,106,109,0.48,0.6,"20210116"
"381",0,85,37,48,119,87,5,8,10,35,93,117,103,109,0.44,0.6,"20210117"
"382",1,81,37,48,112,89,6,8,11,33,90,117,90,90,0.46,0.56,"20210117"
"383",2,76,36,48,101,91,6,8,11,31,88,117,89,91,0.44,0.56,"20210117"
"384",3,72,33,48,94,92,5,8,9,28,90,117,89,91,0.42,0.56,"20210117"
"385",4,68,29,47,85,93,4,8,6,26,88,117,89,91,0.42,0.56,"20210117"
"386",5,66,28,46,81,93,4,7,6,24,86,117,88,91,0.38,0.56,"20210117"
"387",6,60,25,44,70,93,4,7,7,22,84,117,88,91,0.32,0.54,"20210117"
"388",7,58,22,43,65,93,4,7,10,19,80,117,87,91,0.32,0.52,"20210117"
"389",8,55,20,41,60,92,3,6,13,17,78,117,86,91,0.32,0.52,"20210117"
"390",9,55,19,40,59,91,4,6,15,16,78,117,84,91,0.32,0.52,"20210117"
"391",10,56,20,38,62,91,4,6,11,14,83,117,83,91,0.32,0.46,"20210117"
"392",11,60,23,39,69,92,4,6,9,14,89,117,83,91,0.38,0.46,"20210117"
"393",12,60,25,39,70,93,4,6,8,13,94,117,84,91,0.4,0.46,"20210117"
"394",13,61,25,39,71,93,5,6,8,13,99,117,86,91,0.4,0.46,"20210117"
"395",14,62,28,39,74,93,5,6,9,13,105,117,88,91,0.42,0.46,"20210117"
"396",15,71,31,39,92,94,7,6,13,13,107,117,92,92,0.42,0.48,"20210117"
"397",16,80,31,39,110,95,8,6,16,13,99,115,94,94,0.42,0.48,"20210117"
"398",17,85,29,37,119,96,7,6,19,13,92,114,96,96,0.42,0.46,"20210117"
"399",18,84,30,36,118,95,7,6,24,13,85,112,96,96,0.42,0.42,"20210117"
"400",19,84,30,33,117,94,8,6,24,13,82,112,95,97,0.42,0.42,"20210117"
"401",20,81,31,32,111,93,7,6,22,13,81,112,94,97,0.44,0.42,"20210117"
"402",21,81,33,30,111,93,9,6,25,13,76,111,91,97,0.48,0.42,"20210117"
"403",22,80,35,29,110,92,10,6,25,13,75,108,87,97,0.5,0.42,"20210117"
"404",23,76,34,29,102,91,9,6,19,14,80,107,83,97,0.44,0.42,"20210117"
"405",0,73,35,29,95,90,8,6,17,14,81,107,81,97,0.44,0.42,"20210118"
"406",1,72,36,29,94,89,9,6,17,14,80,107,80,80,0.46,0.42,"20210118"
"407",2,70,37,29,89,89,7,6,14,14,81,107,81,81,0.44,0.42,"20210118"
"408",3,67,36,29,84,88,5,6,12,15,76,107,79,81,0.44,0.42,"20210118"
"409",4,67,36,29,84,88,6,6,10,15,77,107,78,81,0.44,0.42,"20210118"
"410",5,66,35,29,82,88,6,6,10,15,74,107,78,81,0.44,0.42,"20210118"
"411",6,66,36,30,82,89,6,6,10,15,74,107,77,81,0.44,0.42,"20210118"
"412",7,66,37,31,82,89,6,7,18,16,64,107,75,81,0.48,0.42,"20210118"
"413",8,67,40,31,83,91,6,7,28,16,55,107,72,81,0.58,0.42,"20210118"
"414",9,68,42,32,85,92,5,7,27,16,59,107,70,81,0.58,0.44,"20210118"
"415",10,69,43,33,87,92,5,7,22,17,71,107,69,81,0.54,0.44,"20210118"
"416",11,68,42,34,86,93,6,7,17,17,82,107,69,81,0.5,0.44,"20210118"
"417",12,66,40,35,81,94,5,7,13,17,93,107,71,81,0.47,0.44,"20210118"
"418",13,66,37,35,81,94,6,7,12,17,101,108,75,81,0.46,0.44,"20210118"
"419",14,64,36,35,78,94,6,7,13,18,107,110,79,82,0.46,0.44,"20210118"
"420",15,67,37,36,83,94,7,7,13,18,122,122,86,86,0.5,0.44,"20210118"
"421",16,70,37,36,90,93,8,7,16,18,130,130,95,95,0.52,0.44,"20210118"
"422",17,69,35,36,88,92,8,7,17,18,118,130,103,103,0.52,0.46,"20210118"
"423",18,69,35,37,88,90,9,7,23,18,105,130,107,107,0.56,0.48,"20210118"
"424",19,72,38,37,94,90,11,7,26,18,95,130,109,109,0.58,0.5,"20210118"
"425",20,72,38,37,94,89,9,7,25,18,91,130,108,110,0.56,0.52,"20210118"
"426",21,72,36,37,93,88,9,7,26,18,85,130,106,110,0.52,0.52,"20210118"
"427",22,67,30,37,84,87,7,7,23,18,86,130,104,110,0.5,0.52,"20210118"
"428",23,61,28,37,72,86,8,7,22,18,85,130,99,110,0.42,0.52,"20210118"
"429",0,59,27,36,67,85,8,7,21,18,83,130,93,110,0.44,0.52,"20210119"
"430",1,55,24,36,59,83,6,7,20,18,78,130,78,78,0.42,0.5,"20210119"
"431",2,51,23,35,51,82,5,7,17,18,75,130,76,78,0.4,0.5,"20210119"
"432",3,46,20,35,46,80,5,7,17,19,77,130,76,79,0.4,0.48,"20210119"
"433",4,46,20,34,46,78,5,7,24,19,69,130,75,79,0.38,0.48,"20210119"
"434",5,54,28,34,57,77,5,7,22,20,72,130,74,79,0.42,0.48,"20210119"
"435",6,53,30,33,55,76,6,7,27,20,67,130,73,80,0.42,0.5,"20210119"
"436",7,54,26,33,58,75,6,7,33,21,66,130,72,80,0.46,0.5,"20210119"
"437",8,55,27,32,60,74,6,7,48,22,52,130,69,80,0.54,0.5,"20210119"
"438",9,55,25,32,59,73,6,7,36,22,67,130,68,80,0.54,0.5,"20210119"
"439",10,53,21,31,55,72,6,7,20,22,87,130,70,81,0.46,0.5,"20210119"
"440",11,51,19,30,52,70,5,7,9,22,100,130,73,81,0.44,0.5,"20210119"
"441",12,52,22,29,53,69,5,7,8,21,102,130,76,83,0.44,0.5,"20210119"
"442",13,54,25,29,57,68,6,7,9,21,110,130,81,85,0.44,0.5,"20210119"
"443",14,55,23,28,60,67,5,6,8,21,114,131,87,89,0.42,0.5,"20210119"
"444",15,54,22,28,58,66,6,6,9,21,114,131,93,94,0.42,0.46,"20210119"
"445",16,54,21,27,57,65,5,6,11,21,110,119,100,100,0.46,0.44,"20210119"
"446",17,55,22,26,60,64,5,6,15,21,106,116,105,105,0.45,0.44,"20210119"
"447",18,56,22,26,62,63,6,6,20,21,94,116,106,106,0.46,0.42,"20210119"
"448",19,55,23,25,59,61,5,6,22,21,86,116,105,106,0.46,0.42,"20210119"
"449",20,53,22,25,56,60,4,6,22,20,79,116,102,106,0.46,0.42,"20210119"
"450",21,49,21,24,49,58,5,6,17,20,81,116,98,106,0.46,0.42,"20210119"
"451",22,51,22,24,52,56,5,6,22,20,73,116,93,106,0.48,0.44,"20210119"
"452",23,51,22,24,52,56,4,5,20,20,74,116,88,106,0.48,0.44,"20210119"
"453",0,48,20,23,48,55,4,5,14,20,80,116,84,106,0.44,0.44,"20210120"
"454",1,44,19,23,44,54,4,5,10,19,85,116,85,85,0.46,0.44,"20210120"
"455",2,42,18,23,42,54,4,5,12,19,78,116,82,85,0.46,0.44,"20210120"
"456",3,39,18,23,39,54,4,5,15,19,76,116,80,85,0.42,0.44,"20210120"
"457",4,38,19,22,38,53,5,5,18,19,70,116,77,85,0.44,0.44,"20210120"
"458",5,37,19,22,37,53,5,5,26,19,61,116,74,85,0.48,0.44,"20210120"
"459",6,41,20,22,41,52,5,5,29,19,59,116,72,85,0.48,0.44,"20210120"
"460",7,45,22,22,45,51,6,5,33,19,53,116,69,85,0.5,0.46,"20210120"
"461",8,50,25,21,50,51,6,5,48,19,38,116,65,85,0.6,0.46,"20210120"
"462",9,56,31,22,62,51,8,5,56,20,32,116,58,85,0.68,0.46,"20210120"
"463",10,57,31,22,64,51,9,5,50,21,41,116,54,85,0.62,0.46,"20210120"
"464",11,53,27,23,56,52,8,5,41,22,54,116,51,85,0.54,0.46,"20210120"
"465",12,55,30,23,60,52,8,6,43,24,59,116,49,85,0.56,0.46,"20210120"
"466",13,55,30,23,59,52,8,6,39,25,65,115,50,85,0.54,0.46,"20210120"
"467",14,51,24,23,52,52,6,6,26,26,82,114,53,85,0.5,0.5,"20210120"
"468",15,49,23,23,49,51,6,6,22,26,92,111,58,86,0.5,0.5,"20210120"
"469",16,49,23,23,49,51,6,6,28,27,97,113,65,87,0.48,0.5,"20210120"
"470",17,57,26,23,63,51,7,6,30,28,102,114,74,88,0.53,0.5,"20210120"
"471",19,59,30,24,67,51,6,6,37,29,69,110,82,90,0.53,0.5,"20210120"
"472",20,58,29,24,65,52,5,6,36,29,59,110,82,91,0.56,0.5,"20210120"
"473",21,58,30,24,66,52,6,6,45,31,46,110,79,91,0.58,0.5,"20210120"
"474",22,63,34,25,75,54,6,6,51,32,38,110,74,91,0.68,0.52,"20210120"
"475",23,60,33,25,70,54,6,6,44,33,40,110,67,91,0.62,0.54,"20210120"
"476",0,59,32,26,67,55,5,6,52,34,27,110,58,87,0.64,0.56,"20210121"
"477",1,58,31,26,66,56,5,6,49,36,29,109,29,29,0.62,0.56,"20210121"
"478",2,59,32,27,68,57,5,6,52,37,24,109,26,29,0.66,0.56,"20210121"
"479",3,58,33,28,65,58,8,6,51,39,23,109,25,29,0.62,0.58,"20210121"
"480",4,57,35,28,64,59,9,7,53,41,22,109,24,29,0.64,0.58,"20210121"
"481",5,56,35,29,61,60,8,7,53,42,20,109,24,29,0.58,0.58,"20210121"
"482",6,58,39,30,66,61,8,7,53,43,22,109,23,29,0.64,0.58,"20210121"
"483",7,65,47,31,74,62,9,7,54,43,18,109,23,29,0.72,0.58,"20210121"
"484",8,69,50,32,72,63,10,7,52,44,16,109,22,29,0.82,0.58,"20210121"
"485",9,68,49,33,71,64,11,7,50,43,27,109,22,30,0.86,0.6,"20210121"
"486",10,70,51,34,77,64,13,8,48,43,37,109,23,31,0.84,0.62,"20210121"
"487",11,64,46,34,75,65,12,8,47,44,47,109,26,33,0.74,0.64,"20210121"
"488",12,54,34,34,57,65,12,8,40,44,68,109,32,35,0.62,0.64,"20210121"
"489",13,47,26,34,47,65,7,8,34,43,71,109,38,41,0.56,0.64,"20210121"
"490",14,46,24,34,46,64,7,8,33,43,84,111,46,47,0.52,0.64,"20210121"
"491",15,53,32,35,56,65,7,8,33,44,99,112,56,56,0.56,0.66,"20210121"
"492",16,56,37,35,62,65,6,8,28,44,112,116,68,68,0.54,0.66,"20210121"
"493",17,54,33,35,57,65,5,8,25,44,107,117,78,78,0.6,0.66,"20210121"
"494",18,53,31,35,55,65,5,7,28,44,99,117,86,86,0.56,0.66,"20210121"
"495",19,53,32,36,55,64,5,7,32,43,83,117,91,91,0.62,0.66,"20210121"
"496",20,56,36,36,61,64,6,8,39,44,63,117,90,91,0.72,0.66,"20210121"
"497",21,55,36,36,60,64,5,7,57,44,37,117,86,91,0.76,0.66,"20210121"
"498",22,57,35,36,64,63,5,7,56,44,34,117,79,91,0.7,0.66,"20210121"
"499",23,56,37,36,62,63,5,7,47,44,38,117,72,91,0.66,0.66,"20210121"
"500",0,59,42,37,68,63,6,7,50,44,33,117,62,91,0.64,0.66,"20210122"
"501",1,63,45,37,67,63,6,7,47,44,31,117,31,31,0.64,0.66,"20210122"
"502",2,65,47,38,69,63,6,8,51,44,24,117,27,31,0.68,0.66,"20210122"
"503",3,63,45,39,67,63,5,7,58,45,18,117,24,31,0.66,0.66,"20210122"
"504",4,65,47,39,65,63,6,7,51,45,25,117,24,31,0.64,0.66,"20210122"
"505",5,65,47,40,65,63,6,7,46,44,19,117,23,31,0.66,0.66,"20210122"
"506",6,69,50,40,68,64,7,7,54,44,16,117,22,31,0.72,0.66,"20210122"
"507",7,73,53,40,70,63,8,7,53,44,13,117,20,31,0.7,0.66,"20210122"
"508",8,70,51,40,71,63,8,7,53,44,15,117,20,31,0.78,0.66,"20210122"
"509",9,79,58,41,77,63,10,7,58,45,22,117,18,32,0.9,0.66,"20210122"
"510",10,94,70,41,94,64,12,7,69,46,34,117,20,32,0.92,0.66,"20210122"
"511",11,94,70,42,97,65,12,7,65,46,60,117,25,34,0.88,0.66,"20210122"
"512",12,71,52,43,82,66,9,7,47,46,87,118,34,36,0.74,0.66,"20210122"
"513",13,54,30,44,57,67,6,7,19,46,107,120,44,44,0.58,0.66,"20210122"
"514",14,52,28,43,54,67,6,7,17,45,123,126,58,58,0.56,0.66,"20210122"
"515",15,47,21,43,47,67,6,7,13,44,137,137,73,73,0.5,0.66,"20210122"
"516",16,37,15,42,36,65,5,7,14,44,117,139,86,86,0.5,0.66,"20210122"
"517",17,30,12,41,30,65,5,7,16,43,85,139,94,94,0.52,0.66,"20210122"
"518",18,27,11,40,27,63,6,7,22,43,64,139,98,98,0.58,0.66,"20210122"
"519",19,23,12,40,23,62,5,6,21,43,56,139,97,98,0.56,0.68,"20210122"
"520",20,29,14,39,29,60,6,7,30,42,46,139,92,98,0.54,0.68,"20210122"
"521",21,28,15,38,28,59,6,7,30,41,39,139,83,98,0.54,0.66,"20210122"
"522",22,30,15,37,30,58,6,7,36,40,31,139,72,98,0.52,0.64,"20210122"
"523",23,34,16,36,34,57,6,7,41,40,30,139,59,98,0.94,0.66,"20210122"
"524",0,36,18,35,36,55,7,7,43,40,26,139,48,98,0.52,0.66,"20210123"
"525",1,36,19,34,36,54,5,7,44,40,24,139,24,24,0.52,0.66,"20210123"
"526",2,37,20,33,37,53,6,7,41,39,22,139,23,25,0.5,0.66,"20210123"
"527",3,34,19,32,34,51,4,7,35,38,26,139,24,26,0.48,0.64,"20210123"
"528",4,31,20,31,31,50,4,7,31,37,21,139,21,22,0.48,0.62,"20210123"
"529",5,35,21,30,35,49,5,7,36,37,19,139,21,22,0.53,0.62,"20210123"
"530",6,32,20,29,32,47,4,6,32,36,23,139,21,22,0.46,0.62,"20210123"
"531",7,34,21,27,34,45,5,6,33,35,24,139,21,22,0.5,0.6,"20210123"
"532",8,36,23,26,36,44,5,6,35,34,21,139,20,22,0.54,0.6,"20210123"
"533",9,38,24,24,38,42,5,6,33,33,22,139,21,23,0.6,0.58,"20210123"
"534",10,41,25,23,41,40,6,6,37,32,20,139,20,23,0.6,0.58,"20210123"
"535",11,46,29,21,46,38,7,6,35,31,26,139,21,23,0.6,0.54,"20210123"
"536",12,54,38,20,53,37,6,6,25,30,48,139,26,26,0.58,0.54,"20210123"
"537",13,56,40,21,53,36,6,6,24,30,62,139,31,31,0.56,0.56,"20210123"
"538",14,54,38,21,52,36,7,6,27,30,68,139,37,37,0.52,0.56,"20210123"
"539",15,42,29,21,42,36,6,6,25,31,74,117,43,43,0.52,0.54,"20210123"
"540",16,31,21,22,31,36,4,6,21,31,72,89,49,49,0.48,0.54,"20210123"
"541",17,30,19,22,30,36,4,6,25,32,61,81,54,54,0.46,0.54,"20210123"
"542",18,29,15,22,29,36,4,5,21,32,65,83,60,60,0.48,0.54,"20210123"
"543",19,27,14,22,27,36,5,5,31,32,54,83,64,64,0.5,0.54,"20210123"
"544",20,24,13,22,24,36,5,5,34,32,45,83,64,65,0.48,0.52,"20210123"
"545",21,27,19,22,24,36,5,5,26,32,48,83,62,65,0.48,0.52,"20210123"
"546",22,36,25,23,29,36,5,5,26,32,44,83,58,66,0.54,0.52,"20210123"
"547",23,39,27,23,32,36,6,5,20,31,53,83,54,66,0.48,0.52,"20210123"
"548",0,43,30,24,37,36,5,5,20,30,51,83,51,66,0.48,0.5,"20210124"
"549",1,56,40,25,45,36,4,5,13,28,59,83,59,59,0.56,0.5,"20210124"
"550",2,59,42,25,48,37,4,5,11,27,64,83,62,62,0.54,0.52,"20210124"
"551",3,50,35,26,40,37,4,5,8,26,66,83,63,63,0.58,0.52,"20210124"
"552",4,47,33,27,36,37,4,5,8,25,69,85,65,65,0.6,0.52,"20210124"
"553",5,43,30,27,36,37,4,5,8,24,67,85,65,65,0.58,0.52,"20210124"
"554",6,46,32,28,34,37,5,5,10,23,65,85,65,65,0.58,0.52,"20210124"
"555",7,53,37,28,38,37,4,5,11,23,62,85,65,65,0.64,0.52,"20210124"
"556",8,53,37,29,39,37,3,5,14,21,56,85,63,65,0.64,0.56,"20210124"
"557",9,53,37,29,39,38,5,5,18,21,49,85,62,65,0.68,0.56,"20210124"
"558",10,54,38,30,45,38,5,5,19,20,51,85,61,65,0.66,0.56,"20210124"
"559",11,54,38,30,47,38,5,5,18,19,59,85,60,65,0.66,0.56,"20210124"
"560",12,49,34,30,43,38,4,5,11,19,77,86,61,65,0.64,0.56,"20210124"
"561",13,51,36,30,45,37,5,5,9,18,106,106,66,67,0.66,0.58,"20210124"
"562",14,52,36,30,53,37,6,5,7,17,123,123,73,73,0.7,0.58,"20210124"
"563",15,47,29,30,47,37,5,5,7,17,121,127,80,80,0.72,0.58,"20210124"
"564",16,41,24,30,41,38,5,5,8,16,114,127,87,87,0.7,0.58,"20210124"
"565",17,43,25,30,43,39,5,5,12,15,111,127,96,96,0.7,0.58,"20210124"
"566",18,41,25,31,41,39,6,5,17,15,100,127,101,101,0.76,0.6,"20210124"
"567",19,42,28,31,42,39,7,5,17,15,94,127,106,106,0.84,0.62,"20210124"
"568",20,49,31,32,49,40,6,5,16,14,93,127,108,108,0.82,0.64,"20210124"
"569",21,48,33,33,48,41,7,5,17,14,88,127,105,108,0.8,0.64,"20210124"
"570",22,51,36,33,51,43,7,5,19,13,79,127,100,108,0.78,0.66,"20210124"
"571",23,51,36,33,49,43,6,5,18,13,77,127,95,108,0.76,0.66,"20210124"
"572",0,51,36,34,46,44,6,5,17,13,74,127,90,108,0.74,0.66,"20210125"
"573",1,50,35,34,44,43,6,5,18,13,69,127,69,69,0.74,0.68,"20210125"
"574",2,50,35,33,44,43,6,5,18,14,66,127,68,70,0.78,0.68,"20210125"
"575",3,51,36,33,44,43,6,5,17,14,62,127,66,70,0.76,0.72,"20210125"
"576",4,56,40,33,46,44,6,6,21,14,54,127,63,70,0.76,0.74,"20210125"
"577",5,59,42,34,46,44,6,6,24,15,45,127,59,70,0.78,0.74,"20210125"
"578",6,60,43,35,49,45,6,6,28,16,34,127,55,70,0.8,0.74,"20210125"
"579",7,60,43,35,48,45,6,6,40,17,24,127,50,70,0.78,0.74,"20210125"
"580",8,63,45,35,50,46,8,6,48,18,18,127,47,70,0.84,0.74,"20210125"
"581",9,68,49,35,58,46,9,6,50,20,24,127,41,70,0.9,0.74,"20210125"
"582",10,69,50,36,66,47,9,6,44,21,41,127,38,70,0.86,0.74,"20210125"
"583",11,56,40,36,60,48,8,6,33,21,64,127,38,70,0.78,0.74,"20210125"
"584",12,53,37,36,52,48,6,6,21,22,93,127,43,70,0.7,0.74,"20210125"
"585",13,58,41,37,57,49,6,6,22,22,106,127,50,70,0.72,0.76,"20210125"
"586",14,60,43,37,61,49,7,6,16,23,133,133,63,72,0.76,0.76,"20210125"
"587",15,53,35,37,55,50,6,6,11,23,138,140,77,80,0.7,0.76,"20210125"
"588",16,48,30,37,48,50,6,6,11,23,123,140,90,90,0.68,0.76,"20210125"
"589",17,44,24,37,44,50,5,7,16,23,111,140,101,101,0.72,0.76,"20210125"
"590",18,48,23,37,48,50,6,7,21,24,99,140,108,108,0.7,0.76,"20210125"
"591",19,42,27,37,42,50,7,7,26,24,90,140,112,112,0.8,0.74,"20210125"
"592",20,44,30,37,44,50,9,7,24,24,87,140,110,113,0.76,0.74,"20210125"
"593",21,46,31,37,46,50,8,7,24,24,81,140,107,113,0.74,0.74,"20210125"
"594",22,49,32,37,49,50,9,7,21,25,77,140,100,113,0.68,0.76,"20210125"
"595",23,51,33,37,51,50,7,7,24,25,70,140,91,113,0.7,0.76,"20210125"
"596",0,52,36,37,54,50,7,7,28,25,62,140,85,113,0.68,0.76,"20210126"
"597",1,52,36,37,54,51,6,7,26,26,56,140,56,56,0.7,0.76,"20210126"
"598",2,54,38,37,57,51,5,7,36,26,40,140,48,56,0.72,0.76,"20210126"
"599",3,58,41,37,60,52,5,7,43,27,34,140,43,56,0.74,0.76,"20210126"
"600",4,63,45,37,62,53,5,7,53,29,20,140,37,56,0.76,0.76,"20210126"
"601",5,70,51,37,64,53,8,7,58,30,15,140,33,56,0.74,0.76,"20210126"
"602",6,75,55,38,70,54,9,7,50,31,20,140,31,56,0.8,0.76,"20210126"
"603",7,80,59,39,67,55,10,7,52,32,17,140,29,56,0.82,0.76,"20210126"
"604",8,86,64,40,67,56,13,7,50,32,20,140,28,56,0.94,0.76,"20210126"
"605",9,90,67,40,73,56,13,7,47,31,24,140,23,56,1.02,0.76,"20210126"
"606",10,96,72,41,80,57,13,8,51,32,36,140,23,56,1.08,0.76,"20210126"
"607",11,98,73,43,85,58,11,8,50,33,55,140,26,56,1.06,0.76,"20210126"
"608",12,95,71,44,85,59,11,8,50,34,74,140,33,58,0.98,0.8,"20210126"
"609",13,79,58,45,77,60,11,8,32,34,105,140,44,61,0.9,0.82,"20210126"
"610",14,73,53,45,67,61,9,8,28,35,122,138,57,63,0.73,0.82,"20210126"
"611",15,70,51,46,72,61,7,8,29,36,133,134,71,72,0.72,0.8,"20210126"
"612",16,66,48,47,63,62,7,8,27,36,141,140,84,84,0.72,0.8,"20210126"
"613",17,66,48,48,67,63,8,8,25,37,144,147,99,99,0.72,0.8,"20210126"
"614",18,50,27,48,50,63,5,8,23,37,106,147,109,109,0.64,0.8,"20210126"
"615",19,35,21,48,35,62,7,8,22,36,84,147,112,112,0.5,0.78,"20210126"
"616",20,31,19,48,31,62,7,8,20,36,80,147,113,114,0.5,0.78,"20210126"
"617",21,32,18,48,32,61,6,8,19,36,74,147,109,114,0.46,0.76,"20210126"
