"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"308",19,55,29,21,60,44,7,7,37,35,46,66,55,55,1.03,0.87,"20190113"
"309",20,56,31,22,62,45,9,8,37,35,39,66,55,55,1.03,0.9,"20190113"
"310",21,53,28,22,56,46,7,8,29,34,41,66,54,55,0.97,0.9,"20190113"
"311",22,43,24,23,43,46,7,8,27,33,42,66,51,55,0.97,0.93,"20190113"
"312",23,41,23,23,41,46,7,8,27,32,42,66,48,55,0.97,0.93,"20190113"
"313",0,40,25,23,40,47,6,8,28,32,39,66,45,55,1,0.93,"20190114"
"314",1,43,30,24,43,47,8,8,24,31,42,66,42,42,0.93,0.93,"20190114"
"315",2,43,30,24,41,47,7,8,24,31,42,66,42,43,0.83,0.93,"20190114"
"316",3,42,28,25,42,47,8,8,22,30,43,66,43,43,0.83,0.93,"20190114"
"317",4,38,24,25,38,47,8,8,21,30,42,66,42,43,0.83,0.93,"20190114"
"318",5,42,24,25,42,47,11,8,22,29,40,66,42,43,0.83,0.93,"20190114"
"319",6,42,25,26,42,48,12,8,24,29,37,66,41,43,0.83,0.93,"20190114"
"320",7,41,23,26,41,49,11,9,24,29,38,66,41,43,0.83,0.93,"20190114"
"321",8,36,21,26,36,49,8,9,31,29,33,66,40,43,0.87,0.93,"20190114"
"322",9,37,17,26,37,50,7,8,27,29,38,66,39,43,0.87,0.93,"20190114"
"323",10,35,13,26,35,49,7,8,25,28,45,66,39,43,0.83,0.93,"20190114"
"324",11,29,10,25,29,47,5,8,20,28,53,66,41,44,0.73,0.93,"20190114"
"325",12,21,9,25,21,46,5,8,13,27,66,70,44,45,0.73,0.9,"20190114"
"326",13,24,12,24,24,44,4,8,12,26,76,77,48,49,0.75,0.9,"20190114"
"327",14,26,10,23,21,43,4,8,9,25,82,80,52,52,0.7,0.87,"20190114"
"328",15,24,14,24,20,44,4,8,11,24,78,78,58,58,0.75,0.9,"20190114"
"329",16,38,18,23,38,44,6,7,17,23,78,80,63,63,0.75,0.9,"20190114"
"330",17,49,23,23,49,43,6,7,24,23,74,80,68,68,0.75,0.9,"20190114"
"331",18,56,27,22,61,40,7,7,25,24,72,82,71,71,0.8,0.83,"20190114"
"332",19,56,30,22,61,40,6,7,25,23,67,82,74,74,0.83,0.83,"20190114"
"333",20,57,34,22,64,41,6,7,25,23,61,82,73,74,0.8,0.83,"20190114"
"334",21,56,36,22,62,41,7,7,29,23,55,82,69,74,0.83,0.83,"20190114"
"335",22,57,39,23,63,42,9,7,35,23,45,82,64,74,0.93,0.83,"20190114"
"336",23,61,40,24,72,43,12,7,43,23,38,82,59,74,0.9,0.83,"20190114"
"337",0,54,36,24,57,44,7,7,27,23,48,82,56,74,0.8,0.83,"20190115"
"338",1,49,31,24,49,44,5,7,27,24,45,82,45,45,0.77,0.83,"20190115"
"339",2,55,32,24,60,45,4,7,27,24,44,82,44,45,0.77,0.83,"20190115"
"340",3,44,31,24,41,45,4,7,28,24,41,82,43,45,0.77,0.83,"20190115"
"341",4,43,30,25,42,45,4,6,28,24,38,82,42,45,0.73,0.8,"20190115"
"342",5,40,28,25,34,45,4,6,24,24,43,82,42,45,0.73,0.8,"20190115"
"343",6,37,26,25,28,44,3,6,25,24,43,82,42,45,0.7,0.77,"20190115"
"344",7,37,26,25,31,44,4,6,29,25,36,82,41,45,0.7,0.77,"20190115"
"345",8,36,25,25,33,44,4,6,39,25,29,82,40,45,0.77,0.77,"20190115"
"346",9,41,29,26,32,44,4,6,45,26,24,82,37,45,0.8,0.77,"20190115"
"347",10,49,34,26,41,44,4,5,49,27,22,82,34,45,0.9,0.77,"20190115"
"348",11,54,38,28,51,45,4,5,48,28,29,82,33,45,0.87,0.8,"20190115"
"349",12,47,33,29,41,46,4,5,49,29,38,82,33,45,0.77,0.8,"20190115"
"350",13,40,28,30,34,47,4,5,36,30,45,82,33,45,0.8,0.8,"20190115"
"351",14,40,28,30,35,46,3,5,35,31,49,78,33,45,0.8,0.8,"20190115"
"352",15,39,27,31,36,46,4,5,36,32,46,76,35,45,0.9,0.8,"20190115"
"353",16,41,29,31,40,46,5,5,36,33,48,74,37,45,0.87,0.83,"20190115"
"354",17,52,33,31,53,47,6,5,35,33,45,72,40,45,0.9,0.83,"20190115"
"355",18,58,41,32,66,48,8,5,43,34,43,67,43,45,1,0.83,"20190115"
"356",19,63,42,32,76,48,10,5,33,34,51,61,46,46,1.03,0.83,"20190115"
"357",20,56,37,33,62,48,8,6,27,34,47,56,47,47,0.97,0.83,"20190115"
"358",21,55,36,33,60,48,6,6,29,34,43,55,46,47,0.97,0.87,"20190115"
"359",22,49,24,32,49,47,5,5,20,34,55,57,47,47,0.87,0.87,"20190115"
"360",23,33,15,30,33,46,5,5,16,33,59,59,49,49,0.9,0.83,"20190115"
"361",0,23,11,29,23,44,4,5,14,32,61,61,51,51,0.87,0.83,"20190116"
"362",1,23,10,28,23,43,6,5,14,32,59,61,59,59,0.8,0.83,"20190116"
"363",2,20,7,28,15,41,6,5,11,31,65,65,62,62,0.8,0.83,"20190116"
"364",3,20,6,27,16,40,6,5,11,30,64,65,63,63,0.8,0.83,"20190116"
"365",4,21,6,26,16,39,6,5,9,29,68,68,64,64,0.9,0.83,"20190116"
"366",5,21,7,25,15,38,5,5,9,29,67,69,65,65,0.9,0.83,"20190116"
"367",6,21,10,24,16,37,5,5,10,28,66,69,65,65,0.9,0.83,"20190116"
"368",7,20,12,24,20,37,5,5,12,27,62,69,64,65,0.93,0.87,"20190116"
"369",8,23,13,23,23,37,6,5,19,26,55,69,63,65,0.97,0.87,"20190116"
"370",9,29,14,22,29,36,7,5,22,26,53,69,63,65,0.97,0.87,"20190116"
"371",10,32,13,22,32,36,8,6,25,25,50,69,61,65,1,0.87,"20190116"
"372",11,38,13,20,38,36,8,6,24,23,52,69,59,65,1,0.87,"20190116"
"373",12,43,14,20,43,35,7,6,24,23,56,69,58,65,0.85,0.9,"20190116"
"374",13,37,16,19,37,36,7,6,26,23,54,69,56,65,0.9,0.9,"20190116"
"375",14,37,15,19,37,36,7,6,26,22,56,69,55,65,0.9,0.9,"20190116"
"376",15,43,15,18,43,36,7,6,25,22,58,69,54,65,0.8,0.93,"20190116"
"377",16,44,14,18,44,37,7,6,27,21,57,69,55,65,0.8,0.9,"20190116"
"378",17,46,14,17,46,36,7,6,29,21,54,69,55,65,0.83,0.9,"20190116"
"379",18,40,13,16,40,35,6,6,27,20,54,69,55,65,0.83,0.9,"20190116"
"380",19,29,12,14,29,33,5,6,22,20,55,69,56,65,0.8,0.9,"20190116"
"381",20,24,10,13,24,31,5,6,22,20,54,69,55,65,0.8,0.87,"20190116"
"382",21,21,10,12,21,30,4,6,20,19,53,69,55,65,0.73,0.87,"20190116"
"383",22,17,9,12,17,28,4,6,18,19,53,69,55,65,0.73,0.87,"20190116"
"384",23,17,9,12,17,28,5,6,18,19,53,69,54,65,0.73,0.87,"20190116"
"385",0,17,9,11,17,27,6,6,16,19,52,69,53,63,0.7,0.83,"20190117"
"386",1,21,10,11,21,28,6,6,16,19,50,69,50,50,0.7,0.83,"20190117"
"387",2,20,9,11,20,28,6,6,16,20,50,69,50,50,0.7,0.83,"20190117"
"388",3,22,13,12,22,28,6,6,18,20,45,69,48,50,0.73,0.87,"20190117"
"389",4,37,26,12,37,28,8,6,22,20,37,67,46,50,0.83,0.87,"20190117"
"390",5,43,30,13,43,29,7,6,20,21,37,66,44,50,0.87,0.83,"20190117"
"391",6,55,39,15,52,30,7,6,21,21,35,62,42,50,0.93,0.83,"20190117"
"392",7,59,42,16,53,32,7,6,25,22,30,61,40,50,0.97,0.83,"20190117"
"393",8,61,44,17,55,33,7,6,30,22,24,61,39,50,1,0.83,"20190117"
"394",9,63,45,19,62,34,9,6,28,23,27,61,35,50,1.07,0.83,"20190117"
"395",10,60,43,20,64,35,9,7,26,23,31,61,33,50,1.07,0.87,"20190117"
"396",11,60,42,21,69,37,9,7,27,23,40,61,33,50,1.07,0.83,"20190117"
"397",12,63,42,22,76,38,8,7,30,23,51,60,34,50,1.07,0.87,"20190117"
"398",13,60,41,23,70,39,7,7,23,23,70,70,39,50,0.95,0.87,"20190117"
"399",14,56,40,24,57,40,7,7,23,23,91,91,45,51,0.95,0.87,"20190117"
"400",15,59,42,25,66,41,7,7,22,23,106,106,55,57,1,0.87,"20190117"
"401",16,61,38,26,72,42,7,7,19,22,111,113,66,66,1,0.87,"20190117"
"402",17,57,33,27,63,43,7,7,17,22,103,113,75,75,0.9,0.9,"20190117"
"403",18,53,26,27,56,44,7,7,17,22,92,113,83,83,0.83,0.9,"20190117"
"404",19,52,27,28,53,45,6,7,17,21,88,113,89,89,0.83,0.9,"20190117"
"405",20,54,31,29,58,46,5,7,21,21,79,113,93,93,0.87,0.9,"20190117"
"406",21,57,32,30,63,49,6,7,23,21,71,113,93,93,0.87,0.9,"20190117"
"407",22,58,33,31,66,51,6,7,23,22,66,113,90,93,0.9,0.9,"20190117"
"408",23,59,36,32,68,53,9,7,25,22,62,113,84,93,0.87,0.9,"20190117"
"409",0,58,38,33,66,55,11,7,25,22,55,113,77,93,0.83,0.93,"20190118"
"410",1,59,36,34,67,57,9,7,22,22,56,113,56,56,0.83,0.93,"20190118"
"411",2,54,33,35,57,59,7,7,17,22,69,113,62,62,0.8,0.9,"20190118"
"412",3,54,27,36,58,61,6,7,12,22,81,113,69,69,0.63,0.9,"20190118"
"413",4,51,24,36,51,61,7,7,11,22,79,113,71,71,0.63,0.9,"20190118"
"414",5,42,23,35,42,61,6,7,10,21,78,113,73,73,0.67,0.87,"20190118"
"415",6,38,24,35,38,60,4,7,10,21,76,113,73,73,0.73,0.87,"20190118"
"416",7,38,25,34,38,60,5,7,15,21,72,113,73,73,0.7,0.87,"20190118"
"417",8,43,26,33,43,59,4,7,27,21,59,113,71,73,0.77,0.83,"20190118"
"418",9,51,26,33,52,58,4,7,28,20,57,113,71,74,0.73,0.83,"20190118"
"419",10,57,27,32,63,59,5,7,18,20,72,113,72,74,0.67,0.83,"20190118"
"420",11,60,23,31,69,59,5,7,13,19,80,113,72,74,0.6,0.83,"20190118"
"421",12,58,24,30,66,58,6,7,11,19,88,113,73,74,0.6,0.8,"20190118"
"422",13,56,23,30,62,58,5,7,10,18,98,113,75,75,0.57,0.77,"20190118"
"423",14,56,26,29,62,58,5,6,10,18,105,114,79,79,0.57,0.73,"20190118"
"424",15,56,26,29,62,58,5,6,10,17,108,113,84,84,0.53,0.73,"20190118"
"425",16,62,26,28,73,58,6,6,13,17,108,109,90,90,0.53,0.73,"20190118"
"426",17,60,25,28,70,59,6,6,16,17,102,109,95,95,0.53,0.73,"20190118"
"427",18,62,26,28,73,59,6,6,22,17,91,109,97,97,0.53,0.73,"20190118"
"428",19,62,27,28,74,60,7,6,29,17,76,109,97,98,0.57,0.7,"20190118"
"429",20,62,26,27,73,60,6,6,32,18,68,109,95,98,0.57,0.67,"20190118"
"430",21,63,27,27,75,61,6,6,40,19,57,109,89,98,0.57,0.63,"20190118"
"431",22,64,30,27,78,62,7,6,46,20,49,109,82,98,0.63,0.63,"20190118"
"432",23,61,30,27,72,62,10,6,37,20,53,109,75,98,0.53,0.63,"20190118"
"433",0,59,29,27,68,62,9,6,44,21,43,109,67,98,0.57,0.63,"20190119"
"434",1,60,29,26,69,62,7,6,62,22,31,109,31,31,0.57,0.63,"20190119"
"435",2,58,35,26,66,62,6,6,58,24,31,109,31,32,0.57,0.63,"20190119"
"436",3,61,43,27,71,63,6,6,62,26,28,109,30,32,0.6,0.63,"20190119"
"437",4,67,38,27,83,64,7,6,64,29,22,109,28,32,0.67,0.63,"20190119"
"438",5,73,44,28,95,66,9,6,67,31,16,109,26,32,0.7,0.63,"20190119"
"439",6,72,48,30,93,69,11,6,64,33,16,109,24,32,0.7,0.63,"20190119"
"440",7,78,54,31,105,72,12,7,59,35,17,109,23,32,0.77,0.63,"20190119"
"441",8,74,49,32,98,74,11,7,57,36,17,109,23,32,0.8,0.63,"20190119"
"442",9,77,51,33,103,76,13,7,60,38,19,109,21,32,0.93,0.63,"20190119"
"443",10,80,48,34,109,78,13,7,72,40,23,109,20,32,0.87,0.63,"20190119"
"444",11,60,38,34,70,78,10,8,58,42,41,109,21,32,0.77,0.63,"20190119"
"445",12,61,30,35,71,78,6,8,32,43,66,109,27,34,0.6,0.63,"20190119"
"446",13,58,29,35,66,79,6,8,36,44,69,109,33,37,0.57,0.63,"20190119"
"447",14,62,30,35,74,79,8,8,37,45,77,109,41,41,0.57,0.63,"20190119"
"448",15,66,30,35,82,80,9,8,26,45,95,108,51,51,0.53,0.63,"20190119"
"449",16,62,27,35,73,80,7,8,17,46,108,108,62,62,0.53,0.63,"20190119"
"450",17,55,26,35,60,79,7,8,27,46,96,108,72,72,0.5,0.63,"20190119"
"451",18,54,26,35,57,79,5,8,23,46,90,108,80,80,0.53,0.63,"20190119"
"452",19,52,26,35,53,78,5,8,25,46,83,108,86,86,0.53,0.63,"20190119"
"453",20,49,26,35,49,77,5,8,32,46,69,108,86,87,0.57,0.63,"20190119"
"454",21,50,28,35,50,76,5,8,38,46,63,108,85,88,0.5,0.63,"20190119"
"455",22,52,27,35,53,75,6,8,46,46,51,108,82,88,0.53,0.63,"20190119"
"456",23,52,27,35,53,74,6,8,52,47,43,108,75,88,0.53,0.63,"20190119"
"457",0,54,30,35,58,73,6,8,55,47,35,108,67,88,0.6,0.63,"20190120"
"458",1,61,35,35,72,74,6,7,82,48,17,108,17,17,0.63,0.63,"20190120"
"459",2,65,38,35,79,74,6,8,81,49,15,108,16,17,0.67,0.63,"20190120"
"460",3,67,39,35,84,75,6,8,79,50,16,108,16,17,0.67,0.63,"20190120"
"461",4,70,45,35,89,75,11,8,74,50,17,108,16,17,0.67,0.63,"20190120"
"462",5,74,52,36,97,75,13,8,63,50,18,108,16,17,0.7,0.63,"20190120"
"463",6,88,65,41,104,81,13,9,59,52,23,102,22,22,0.85,0.65,"20190120"
"464",7,90,67,41,100,81,12,9,56,52,23,102,22,22,0.85,0.65,"20190120"
"465",8,93,69,41,110,81,12,9,56,52,23,102,23,23,0.95,0.65,"20190120"
"466",9,98,73,42,116,81,15,9,60,52,23,102,22,23,1.05,0.65,"20190120"
"467",10,80,52,37,109,74,13,8,64,48,28,108,19,19,0.9,0.6,"20190120"
"468",11,77,46,37,103,75,12,8,60,49,48,108,24,24,0.87,0.63,"20190120"
"469",12,79,47,38,107,76,14,8,53,49,61,108,32,32,0.87,0.67,"20190120"
"470",13,76,43,38,101,78,11,9,31,49,66,108,40,40,0.8,0.67,"20190120"
"471",14,68,49,39,76,78,7,9,20,48,83,108,48,48,0.73,0.67,"20190120"
"472",15,69,50,40,63,78,6,8,17,48,89,108,56,56,0.73,0.7,"20190120"
"473",16,71,52,41,61,78,5,8,17,48,82,96,61,61,0.83,0.7,"20190120"
"474",17,71,52,42,66,79,5,8,19,48,75,91,66,66,0.93,0.7,"20190120"
"475",18,76,56,44,89,80,5,8,21,48,65,90,71,71,0.97,0.73,"20190120"
"476",19,84,62,46,88,81,5,8,22,47,63,89,73,73,0.97,0.73,"20190120"
"477",20,83,61,47,83,83,5,8,21,47,62,89,73,74,0.9,0.77,"20190120"
"478",21,78,57,49,75,84,5,8,21,46,58,89,72,74,0.93,0.8,"20190120"
"479",22,84,62,50,90,86,6,8,20,45,59,89,69,74,0.97,0.8,"20190120"
"480",23,78,57,52,82,87,6,8,20,44,59,89,65,74,0.97,0.83,"20190120"
"481",0,78,57,53,83,88,5,8,18,42,62,89,63,74,0.97,0.83,"20190121"
"482",1,86,64,54,82,89,8,8,18,39,61,89,61,61,0.97,0.87,"20190121"
"483",2,86,64,55,87,89,7,8,16,36,63,89,62,62,0.97,0.87,"20190121"
"484",3,83,61,56,70,89,7,8,16,34,63,89,62,63,0.97,0.87,"20190121"
"485",4,86,64,57,68,88,7,8,16,31,60,89,62,63,0.97,0.87,"20190121"
"486",5,88,65,58,68,87,8,8,15,29,62,89,62,63,0.97,0.9,"20190121"
"487",6,91,68,58,69,86,7,8,15,28,60,89,61,63,0.97,0.9,"20190121"
"488",7,98,73,59,69,85,8,7,17,26,58,89,61,63,1.03,0.93,"20190121"
"489",8,101,76,59,75,84,8,7,22,25,56,89,60,63,1.03,0.93,"20190121"
"490",9,101,76,59,81,83,9,8,23,24,56,89,60,63,1.07,0.93,"20190121"
"491",10,73,53,59,78,81,8,7,24,23,59,89,59,63,1.07,0.93,"20190121"
"492",11,66,48,60,81,79,8,7,22,21,66,89,60,63,1.1,0.97,"20190121"
"493",12,66,46,60,81,77,7,7,20,20,73,89,61,63,1.1,0.97,"20190121"
"494",13,59,42,61,58,75,5,7,16,19,76,89,63,64,1.03,0.97,"20190121"
"495",14,54,38,61,42,73,5,7,16,19,73,89,64,65,1,0.97,"20190121"
"496",15,56,40,61,50,72,5,7,17,19,75,82,66,67,1,0.97,"20190121"
"497",16,55,39,60,30,72,5,7,18,19,73,78,69,69,1,0.97,"20190121"
"498",17,49,27,61,49,72,6,7,22,19,75,77,71,71,1,1,"20190121"
"499",18,56,34,60,61,71,7,7,24,19,68,78,72,72,1.1,1,"20190121"
"500",19,68,49,60,73,71,7,7,29,19,59,78,71,72,1.2,1,"20190121"
"501",20,81,60,61,88,72,9,7,34,20,55,78,69,72,1.17,1,"20190121"
"502",21,80,59,61,96,73,10,7,33,20,49,78,65,72,1.13,1.03,"20190121"
"503",22,73,51,60,96,74,9,7,37,21,43,78,61,72,1.13,1.07,"20190121"
"504",23,74,54,60,96,74,9,7,34,22,42,78,57,72,1.2,1.07,"20190121"
"505",0,75,55,59,90,75,10,7,30,22,43,78,53,72,1.23,1.07,"20190122"
"506",1,81,60,59,94,76,11,7,30,23,40,78,40,40,1.27,1.07,"20190122"
"507",2,85,63,59,97,77,11,7,32,23,35,78,38,40,1.2,1.07,"20190122"
"508",3,83,61,58,89,77,11,8,32,24,34,78,37,40,1.17,1.1,"20190122"
"509",4,85,63,58,85,78,11,8,30,25,33,78,36,40,1.13,1.1,"20190122"
"510",5,89,66,58,85,79,12,8,31,25,31,78,34,40,1.1,1.1,"20190122"
"511",6,90,67,57,86,79,13,9,31,26,30,78,34,40,1.13,1.1,"20190122"
"512",7,93,69,57,87,80,13,9,34,27,26,78,33,40,1.17,1.1,"20190122"
"513",8,90,67,56,83,81,13,9,38,27,23,78,32,40,1.2,1.1,"20190122"
"514",9,84,62,54,83,81,13,9,40,28,24,78,30,40,1.23,1.1,"20190122"
"515",10,60,43,54,68,80,10,9,37,29,28,78,28,40,1.2,1.13,"20190122"
"516",11,37,24,53,37,78,6,9,24,29,37,78,29,40,1.07,1.13,"20190122"
"517",12,33,18,51,33,76,6,9,24,29,48,78,31,40,1.03,1.13,"20190122"
"518",13,41,23,50,41,75,7,9,27,29,58,76,32,40,1.03,1.13,"20190122"
"519",14,39,24,50,39,75,6,9,24,29,75,77,39,42,1.03,1.13,"20190122"
"520",15,54,30,49,58,75,7,9,22,30,94,94,48,48,1.03,1.13,"20190122"
"521",16,65,43,49,79,75,7,9,15,30,110,110,59,59,1.07,1.13,"20190122"
"522",17,71,52,50,77,76,7,9,16,30,105,110,70,70,1.07,1.13,"20190122"
"523",18,71,52,50,81,77,7,9,16,29,100,110,79,79,1,1.13,"20190122"
"524",19,71,52,50,75,77,7,9,21,29,91,110,86,86,1,1.13,"20190122"
"525",20,73,53,50,80,77,7,9,24,28,83,110,91,91,1,1.1,"20190122"
"526",21,73,53,51,90,82,7,9,39,28,65,106,87,87,1,1.1,"20190122"
"527",22,75,54,51,99,82,6,9,42,29,59,106,86,88,1,1.1,"20190122"
"528",23,73,53,51,96,82,8,9,40,29,59,106,82,88,0.95,1.1,"20190122"
"529",0,79,58,50,95,75,9,9,28,29,68,110,85,92,0.9,1.1,"20190123"
"530",1,83,61,51,98,81,12,9,26,29,68,106,68,68,0.95,1.05,"20190123"
"531",2,83,61,50,101,81,14,9,26,28,69,106,69,69,1,1.05,"20190123"
"532",3,68,49,50,84,80,13,9,22,28,76,106,71,71,0.9,1.05,"20190123"
"533",4,66,47,49,81,80,12,9,18,27,77,106,73,73,0.9,1.05,"20190123"
"534",5,64,46,48,77,79,8,9,15,27,76,106,73,73,0.85,1.05,"20190123"
"535",6,71,52,47,84,78,7,9,18,26,63,106,72,73,0.9,1,"20190123"
"536",7,73,53,47,89,79,6,9,41,27,41,106,67,73,0.95,1,"20190123"
"537",8,78,57,47,89,79,7,8,54,27,30,106,63,73,1,1,"20190123"
"538",9,76,56,47,91,79,9,8,51,28,34,106,58,73,1,1,"20190123"
"539",10,65,47,44,80,79,8,7,32,26,58,110,57,73,0.95,1,"20190123"
"540",11,61,44,44,72,80,7,7,22,25,73,110,56,73,0.85,1,"20190123"
"541",12,56,40,46,57,73,6,7,21,25,82,110,69,80,0.85,0.97,"20190123"
"542",13,52,36,47,53,74,6,7,14,24,98,110,72,82,0.77,0.97,"20190123"
"543",14,53,36,48,56,76,7,7,10,23,112,112,79,85,0.73,0.93,"20190123"
"544",15,56,40,49,62,76,7,7,10,23,120,120,87,89,0.65,0.93,"20190123"
"545",16,61,41,48,72,75,6,7,17,23,125,125,96,96,0.63,0.9,"20190123"
"546",17,65,42,47,79,76,7,7,14,23,126,128,104,104,0.67,0.9,"20190123"
"547",18,68,43,47,85,76,7,7,20,23,113,128,109,109,0.7,0.87,"20190123"
"548",19,69,50,46,83,77,7,7,25,24,106,128,111,111,0.8,0.87,"20190123"
"549",20,66,48,46,79,77,7,7,24,23,102,128,113,113,0.8,0.83,"20190123"
"550",21,65,47,47,73,77,7,7,24,23,93,128,113,114,0.73,0.83,"20190123"
"551",22,69,50,47,78,76,6,7,27,23,86,128,109,114,0.77,0.83,"20190123"
"552",23,74,54,47,84,76,8,7,28,23,81,128,104,114,0.77,0.83,"20190123"
"553",0,75,55,48,86,77,10,8,31,23,77,128,98,114,0.77,0.83,"20190124"
"554",1,74,54,47,77,76,10,8,27,23,81,128,81,81,0.77,0.8,"20190124"
"555",2,70,51,47,73,75,7,8,26,23,81,128,81,82,0.77,0.8,"20190124"
"556",3,66,48,47,71,75,6,7,25,24,76,128,79,82,0.73,0.8,"20190124"
"557",4,63,45,47,65,74,6,7,26,24,71,128,77,83,0.7,0.77,"20190124"
"558",5,60,43,47,60,74,5,7,29,25,66,128,75,83,0.7,0.77,"20190124"
"559",6,59,42,47,58,73,5,7,30,25,67,128,74,83,0.7,0.73,"20190124"
"560",7,61,44,47,64,72,7,7,52,26,45,128,69,83,0.8,0.73,"20190124"
"561",8,74,54,46,83,72,9,7,62,27,35,128,65,83,0.9,0.73,"20190124"
"562",9,79,58,47,81,72,10,7,53,27,42,128,60,83,0.9,0.73,"20190124"
"563",10,67,48,46,84,73,8,7,40,28,62,128,58,83,0.8,0.73,"20190124"
"564",11,59,41,47,68,72,6,7,28,28,77,128,58,83,0.73,0.73,"20190124"
"565",12,59,34,46,67,72,7,7,21,28,89,128,60,83,0.67,0.73,"20190124"
"566",13,57,33,46,64,73,7,7,17,28,101,128,65,83,0.63,0.73,"20190124"
"567",14,58,38,46,65,74,7,7,16,28,117,128,71,83,0.63,0.73,"20190124"
"568",15,63,40,46,76,74,6,7,16,28,131,131,81,84,0.67,0.73,"20190124"
"569",16,62,40,46,74,74,7,7,16,28,131,131,94,94,0.7,0.73,"20190124"
"570",17,62,40,46,73,74,7,7,16,28,128,131,104,104,0.73,0.73,"20190124"
"571",18,65,39,45,79,74,7,7,22,28,115,131,111,111,0.7,0.73,"20190124"
"572",19,64,40,45,78,73,7,7,26,28,105,131,114,114,0.73,0.73,"20190124"
"573",20,61,43,45,71,73,7,7,25,29,100,131,116,116,0.73,0.73,"20190124"
"574",21,63,43,45,76,73,6,7,30,29,91,131,115,116,0.73,0.73,"20190124"
"575",22,62,43,45,73,73,7,7,35,29,81,131,110,116,0.77,0.73,"20190124"
"576",23,59,40,44,68,72,7,7,36,30,77,131,104,116,0.67,0.73,"20190124"
"577",0,56,36,44,61,71,7,7,32,29,78,131,97,116,0.63,0.73,"20190125"
"578",1,57,34,42,63,71,8,7,34,30,72,131,72,72,0.67,0.73,"20190125"
"579",2,60,39,42,69,71,8,7,40,30,59,131,66,72,0.7,0.73,"20190125"
"580",3,63,45,42,76,71,7,7,50,31,53,131,61,72,0.73,0.73,"20190125"
"581",4,74,54,42,85,72,7,7,68,33,36,131,55,72,0.77,0.73,"20190125"
"582",5,79,58,43,95,73,9,7,80,35,26,131,49,72,0.83,0.73,"20190125"
"583",6,83,61,44,92,75,9,7,66,37,33,131,46,72,0.83,0.73,"20190125"
"584",7,84,62,44,89,81,8,7,60,37,36,131,46,72,0.8,0.73,"20190125"
"585",8,95,71,45,95,76,9,7,61,37,28,131,44,72,0.93,0.73,"20190125"
"586",9,104,78,46,106,77,12,7,56,37,27,131,37,72,1.07,0.73,"20190125"
"587",10,93,69,46,96,77,13,8,58,38,35,131,34,72,1,0.73,"20190125"
"588",11,76,56,47,95,78,9,8,48,38,60,131,35,72,0.83,0.77,"20190125"
"589",12,60,43,47,70,78,8,8,31,39,87,131,42,72,0.77,0.77,"20190125"
"590",13,56,37,48,61,78,7,8,21,39,100,131,52,72,0.73,0.73,"20190125"
"591",14,59,42,48,58,78,6,8,25,39,109,131,61,73,0.7,0.73,"20190125"
"592",15,60,43,48,64,78,5,8,31,40,116,133,70,76,0.7,0.73,"20190125"
"593",16,57,39,48,63,77,6,8,20,40,133,133,83,84,0.7,0.77,"20190125"
"594",17,59,36,48,68,77,6,8,21,40,130,133,96,96,0.7,0.77,"20190125"
"595",18,58,35,47,65,76,6,8,26,40,113,133,106,106,0.7,0.77,"20190125"
"596",19,56,40,47,59,76,5,8,26,41,103,133,111,111,0.73,0.77,"20190125"
"597",20,56,40,48,53,75,6,8,22,40,101,133,113,113,0.7,0.73,"20190125"
"598",21,58,41,48,53,74,6,8,26,40,92,133,112,114,0.7,0.77,"20190125"
"599",22,59,42,47,56,73,6,8,24,40,90,133,110,114,0.7,0.73,"20190125"
"600",23,63,45,47,61,72,6,8,28,39,84,133,106,114,0.73,0.73,"20190125"
"601",0,66,48,48,68,73,6,8,28,39,80,133,99,114,0.73,0.77,"20190126"
"602",1,61,44,48,69,73,5,7,16,38,98,133,98,98,0.6,0.73,"20190126"
"603",2,63,45,49,61,73,6,7,15,38,98,133,98,99,0.7,0.73,"20190126"
"604",3,64,46,49,68,73,8,7,14,36,99,133,98,99,0.7,0.73,"20190126"
"605",4,57,38,48,63,72,8,7,12,33,102,133,99,100,0.6,0.73,"20190126"
"606",5,57,39,47,64,70,7,7,11,31,103,133,100,100,0.6,0.73,"20190126"
"607",6,62,43,47,73,69,8,7,12,28,103,133,100,100,0.6,0.73,"20190126"
"608",7,68,49,46,71,69,8,7,15,27,99,133,100,101,0.63,0.73,"20190126"
"609",8,74,54,46,79,68,8,7,19,25,97,133,100,101,0.67,0.7,"20190126"
"610",9,73,53,44,88,68,7,7,18,23,91,133,99,101,0.7,0.7,"20190126"
"611",10,71,52,44,83,67,8,7,18,22,93,133,98,101,0.7,0.7,"20190126"
"612",11,69,50,43,82,67,8,7,16,21,100,133,98,101,0.67,0.7,"20190126"
"613",12,62,42,44,73,67,7,7,15,20,103,133,99,101,0.63,0.7,"20190126"
"614",13,62,39,44,74,67,7,7,12,20,108,133,99,101,0.57,0.7,"20190126"
"615",14,66,45,44,81,68,7,7,12,19,113,133,100,102,0.57,0.7,"20190126"
"616",15,69,46,44,87,69,6,7,18,19,116,133,103,103,0.6,0.7,"20190126"
"617",16,72,49,44,93,70,6,7,14,18,115,130,105,105,0.6,0.67,"20190126"
